"id","MQ2","MQ7","MQ135","NO2","C2H5OH","VOC","CO","HMD","TMP","HI","RAWPM","DD","LAT","LON","time"
581,4.67,5.12,9.65,5.89,65.73,53.05,81.45,59.86,32.0,49.75,,253.21,22.556973,88.4940996,"2024-04-18 12:09:14.707683"
582,3.56,4.24,9.49,5.54,58.99,53.43,86.27,61.68,32.0,48.45,,252.05,22.556973,88.4940996,"2024-04-18 12:09:20.122767"
583,5.21,4.76,8.82,5.99,58.4,56.49,80.23,60.18,32.0,49.75,,252.59,22.556973,88.4940996,"2024-04-18 12:09:25.467340"
584,3.32,4.78,8.86,5.71,59.47,55.34,84.72,61.08,32.0,49.93,,252.27,22.556973,88.4940996,"2024-04-18 12:09:30.727343"
585,3.67,4.01,8.53,5.59,60.6,54.77,83.11,60.6,32.0,46.51,,251.52,22.556973,88.4940996,"2024-04-18 12:09:36.092673"
586,5.32,4.62,9.39,5.65,60.57,50.97,83.46,61.92,32.0,47.14,,253.24,22.556973,88.4940996,"2024-04-18 12:09:41.540672"
587,3.21,4.49,8.76,5.6,62.58,55.52,87.61,60.22,32.0,48.99,,252.37,22.556973,88.4940996,"2024-04-18 12:09:46.930632"
588,4.82,4.29,8.44,5.84,61.52,52.65,86.89,61.37,32.0,48.08,,253.13,22.556973,88.4940996,"2024-04-18 12:09:52.237951"
589,5.15,5.37,8.25,5.64,65.31,50.64,86.84,61.22,32.0,48.4,,253.01,22.556973,88.4940996,"2024-04-18 12:09:57.685001"
590,4.22,5.49,8.31,6.34,60.75,55.97,86.93,60.84,32.0,47.17,,252.56,22.556973,88.4940996,"2024-04-18 12:10:03.040090"
591,3.58,4.94,9.73,5.6,61.84,51.43,87.32,60.3,32.0,46.48,,251.57,22.556973,88.4940996,"2024-04-18 12:10:08.308022"
592,3.64,5.41,8.62,6.31,61.83,51.65,82.37,61.9,32.0,48.41,,252.71,22.556973,88.4940996,"2024-04-18 12:10:13.548376"
593,5.39,4.2,8.94,5.86,54.97,52.05,83.61,58.3,32.0,48.36,,252.25,22.556973,88.4940996,"2024-04-18 12:10:18.987372"
594,4.9,4.92,9.73,5.84,54.34,55.57,80.24,61.83,32.0,47.38,,253.36,22.556973,88.4940996,"2024-04-18 12:10:24.344949"
595,3.87,4.06,8.64,5.82,57.18,51.4,84.58,61.76,32.0,47.53,,252.25,22.556973,88.4940996,"2024-04-18 12:10:29.633619"
596,4.79,4.35,9.53,6.17,61.09,57.74,82.33,62.2,32.0,47.63,,251.94,22.556973,88.4940996,"2024-04-18 12:10:34.958015"
597,5.09,4.81,8.22,5.51,62.06,52.9,84.98,60.62,32.0,46.51,,252.78,22.556973,88.4940996,"2024-04-18 12:10:40.259613"
598,4.32,4.7,9.22,6.25,56.02,51.29,84.1,60.37,32.0,46.91,,252.43,22.556973,88.4940996,"2024-04-18 12:10:45.508873"
599,4.03,4.23,8.95,6.1,61.91,55.69,87.22,60.38,32.0,49.61,,251.63,22.556973,88.4940996,"2024-04-18 12:10:50.805517"
600,4.05,4.61,9.1,5.93,64.63,52.15,87.81,59.04,32.0,46.21,,252.58,22.556973,88.4940996,"2024-04-18 12:10:56.032795"
601,4.46,5.48,8.63,6.02,62.34,50.61,84.07,61.19,32.0,48.86,,253.29,22.556973,88.4940996,"2024-04-18 12:11:01.485013"
602,5.14,4.24,8.5,5.66,62.64,50.36,83.67,61.39,32.0,47.51,,252.68,22.556973,88.4940996,"2024-04-18 12:11:06.808574"
603,3.67,4.63,9.2,6.24,64.07,50.83,81.2,62.01,32.0,48.93,,253.08,22.556973,88.4940996,"2024-04-18 12:11:12.096601"
604,3.68,4.87,9.35,6.22,60.02,57.49,86.98,59.23,32.0,48.82,,253.07,22.556973,88.4940996,"2024-04-18 12:11:17.352853"
605,4.61,4.05,8.72,5.66,62.56,53.28,86.76,58.55,32.0,46.3,,252.78,22.556973,88.4940996,"2024-04-18 12:11:22.646051"
606,5.44,5.2,8.9,5.7,65.51,53.45,80.18,59.73,32.0,48.87,,251.77,22.556973,88.4940996,"2024-04-18 12:11:28.023070"
607,5.21,5.49,9.16,6.15,63.71,54.98,85.94,59.91,32.0,49.31,,251.61,22.556973,88.4940996,"2024-04-18 12:11:33.307445"
608,4.46,5.2,8.38,5.64,63.71,51.68,86.6,58.56,32.0,46.91,,251.68,22.556973,88.4940996,"2024-04-18 12:11:39.371454"
609,4.58,4.12,9.33,5.99,58.85,50.35,80.17,61.08,32.0,47.81,,251.51,22.556973,88.4940996,"2024-04-18 12:11:44.802998"
610,4.76,4.47,9.04,5.78,62.51,52.39,83.75,59.78,32.0,47.06,,252.66,22.556973,88.4940996,"2024-04-18 12:11:50.148489"
611,3.49,4.4,9.72,6.25,56.39,52.38,80.38,58.96,32.0,47.55,,252.64,22.556973,88.4940996,"2024-04-18 12:11:55.428652"
612,4.03,4.87,9.22,5.74,59.52,55.95,87.14,61.8,32.0,47.99,,251.87,22.556973,88.4940996,"2024-04-18 12:12:00.804155"
613,4.73,5.07,8.71,6.54,63.88,57.86,80.55,61.93,32.0,49.42,,251.58,22.556973,88.4940996,"2024-04-18 12:12:06.217672"
614,3.62,4.39,8.85,6.33,55.62,57.95,80.63,60.72,32.0,47.17,,251.51,22.556973,88.4940996,"2024-04-18 12:12:11.542508"
615,4.64,4.53,9.6,6.27,55.88,50.85,87.67,61.82,32.0,46.74,,252.97,22.556973,88.4940996,"2024-04-18 12:12:16.982804"
616,3.4,5.31,9.0,6.57,56.68,53.81,83.49,61.3,32.0,48.93,,251.98,22.556973,88.4940996,"2024-04-18 12:12:22.381867"
617,3.35,4.93,8.57,6.2,61.25,53.69,82.48,59.21,32.0,47.38,,252.3,22.556973,88.4940996,"2024-04-18 12:12:27.741356"
618,4.27,4.72,8.41,5.67,54.26,56.73,87.67,59.11,32.0,49.8,,251.89,22.556973,88.4940996,"2024-04-18 12:12:33.132240"
619,3.29,4.0,9.34,6.26,62.82,50.75,84.43,58.97,32.0,49.14,,252.55,22.556973,88.4940996,"2024-04-18 12:12:38.587130"
620,5.32,4.93,8.68,5.67,57.7,52.65,84.34,61.03,32.0,49.84,,252.76,22.556973,88.4940996,"2024-04-18 12:12:44.023392"
621,3.54,4.56,8.24,6.14,63.32,55.25,82.7,61.82,32.0,49.01,,253.03,22.556973,88.4940996,"2024-04-18 12:12:49.412493"
622,4.73,4.54,9.15,5.79,61.24,51.11,86.03,58.42,32.0,46.45,,251.65,22.556973,88.4940996,"2024-04-18 12:12:54.726584"
623,4.83,4.93,8.61,6.54,60.05,51.01,86.48,61.16,32.0,49.37,,251.74,22.556973,88.4940996,"2024-04-18 12:13:00.069011"
624,3.64,4.85,8.55,6.53,60.66,53.02,80.02,60.52,32.0,47.22,,253.02,22.556973,88.4940996,"2024-04-18 12:13:05.509296"
625,5.31,5.41,8.26,5.81,65.09,53.83,83.06,61.43,32.0,48.79,,251.7,22.556973,88.4940996,"2024-04-18 12:13:10.943905"
626,3.24,4.79,8.26,6.39,54.69,54.35,83.88,59.75,32.0,47.88,,252.07,22.556973,88.4940996,"2024-04-18 12:13:16.235477"
627,4.48,4.27,8.67,6.41,54.56,50.23,81.52,62.25,32.0,48.1,,252.47,22.556973,88.4940996,"2024-04-18 12:13:21.566628"
628,4.27,4.8,9.16,5.76,56.87,57.65,87.08,61.96,32.0,49.89,,253.22,22.556973,88.4940996,"2024-04-18 12:13:26.857941"
629,5.16,4.81,8.84,6.3,60.47,50.22,84.53,59.26,32.0,49.27,,253.46,22.556973,88.4940996,"2024-04-18 12:13:32.248455"
630,4.17,4.76,8.81,6.0,58.22,51.01,83.4,60.41,32.0,46.35,,253.1,22.556973,88.4940996,"2024-04-18 12:13:37.641162"
631,3.21,5.17,9.51,5.69,59.89,50.07,80.77,60.58,32.0,46.46,,252.35,22.556973,88.4940996,"2024-04-18 12:13:43.106555"
632,5.41,4.97,9.08,5.93,56.87,51.51,82.83,58.46,32.0,48.72,,252.42,22.556973,88.4940996,"2024-04-18 12:13:48.707928"
633,3.65,4.29,9.33,6.35,57.83,57.43,81.65,62.27,32.0,47.99,,252.02,22.556973,88.4940996,"2024-04-18 12:13:54.035008"
634,4.11,4.08,9.32,5.53,54.92,55.22,80.1,58.5,32.0,47.75,,252.81,22.556973,88.4940996,"2024-04-18 12:13:59.253558"
635,4.23,5.35,9.51,6.43,55.81,52.98,81.62,59.65,32.0,47.95,,252.48,22.556973,88.4940996,"2024-04-18 12:14:04.656554"
636,4.18,4.89,9.27,6.02,54.96,56.62,80.04,58.42,32.0,48.13,,252.56,22.556973,88.4940996,"2024-04-18 12:14:09.847932"
637,3.57,4.56,9.38,5.96,62.53,53.52,87.7,59.76,32.0,47.72,,252.06,22.556973,88.4940996,"2024-04-18 12:14:15.033307"
638,5.12,4.41,8.94,6.57,62.16,56.55,83.06,59.79,32.0,48.87,,251.92,22.556973,88.4940996,"2024-04-18 12:14:20.370987"
639,3.49,4.1,8.88,5.92,56.85,52.3,85.59,61.32,32.0,46.62,,252.55,22.556973,88.4940996,"2024-04-18 12:14:25.787896"
640,3.3,5.38,9.25,5.65,55.69,55.63,87.01,59.05,32.0,47.32,,253.34,22.556973,88.4940996,"2024-04-18 12:14:31.225787"
641,3.78,5.46,9.07,6.04,58.9,53.84,81.21,59.06,32.0,47.5,,252.59,22.556973,88.4940996,"2024-04-18 12:14:36.519694"
642,3.63,4.34,8.34,5.5,64.96,51.3,81.74,58.45,32.0,48.49,,252.21,22.556973,88.4940996,"2024-04-18 12:14:41.942807"
643,4.42,4.12,8.97,6.46,59.49,52.16,81.69,61.76,32.0,49.0,,252.76,22.556973,88.4940996,"2024-04-18 12:14:47.144570"
644,5.0,5.14,9.54,6.48,56.33,51.67,85.32,59.1,32.0,48.88,,252.29,22.556973,88.4940996,"2024-04-18 12:14:52.366086"
645,4.95,4.15,8.96,6.24,55.21,54.09,84.14,59.31,32.0,46.92,,252.25,22.556973,88.4940996,"2024-04-18 12:14:57.605177"
646,3.95,5.44,8.74,5.64,61.32,56.68,85.11,60.8,32.0,49.07,,252.6,22.556973,88.4940996,"2024-04-18 12:15:02.921755"
647,4.23,4.76,9.12,6.02,65.23,51.93,82.84,60.94,32.0,47.83,,253.21,22.556973,88.4940996,"2024-04-18 12:15:08.270959"
648,4.06,4.44,9.6,6.1,62.9,51.01,86.09,61.78,32.0,48.97,,252.74,22.556973,88.4940996,"2024-04-18 12:15:13.571310"
649,5.43,4.04,8.48,6.07,60.28,55.88,82.28,60.33,32.0,48.43,,252.52,22.556973,88.4940996,"2024-04-18 12:15:18.910027"
650,4.2,4.36,8.77,6.03,61.26,52.27,81.75,60.09,32.0,48.87,,252.36,22.556973,88.4940996,"2024-04-18 12:15:24.273606"
651,3.64,4.49,8.24,5.7,54.57,52.28,81.56,58.26,32.0,49.46,,251.85,22.556973,88.4940996,"2024-04-18 12:15:29.669162"
652,4.34,5.0,9.13,6.04,54.73,57.89,86.01,61.4,32.0,48.78,,251.75,22.556973,88.4940996,"2024-04-18 12:15:34.981963"
653,4.77,5.44,9.5,6.58,63.0,50.82,80.17,60.75,32.0,49.51,,252.76,22.556973,88.4940996,"2024-04-18 12:15:40.825866"
654,5.5,5.01,8.57,6.15,59.62,56.46,80.78,61.82,32.0,48.54,,252.64,22.556973,88.4940996,"2024-04-18 12:15:46.180985"
655,4.04,4.45,9.04,6.45,63.99,54.05,82.94,61.69,32.0,46.55,,251.81,22.556973,88.4940996,"2024-04-18 12:15:51.475108"
656,4.81,4.51,9.27,5.93,65.1,55.18,80.89,62.21,32.0,49.21,,252.05,22.556973,88.4940996,"2024-04-18 12:15:56.829925"
657,3.57,4.14,9.12,5.7,65.08,56.35,86.51,59.03,32.0,46.43,,252.93,22.556973,88.4940996,"2024-04-18 12:16:02.120501"
658,4.6,4.39,9.53,5.54,57.22,57.69,80.3,61.74,32.0,47.67,,252.62,22.556973,88.4940996,"2024-04-18 12:16:07.495267"
659,3.82,4.71,9.35,5.97,58.03,55.76,86.1,59.63,32.0,47.37,,251.72,22.556973,88.4940996,"2024-04-18 12:16:12.761500"
660,3.91,5.37,9.72,6.43,60.58,55.86,86.14,58.92,32.0,48.68,,251.61,22.556973,88.4940996,"2024-04-18 12:16:18.232479"
661,4.51,4.04,9.54,6.44,54.17,52.13,80.04,58.93,32.0,49.26,,253.42,22.556973,88.4940996,"2024-04-18 12:16:23.603963"
662,4.13,4.82,8.9,5.9,57.8,55.95,86.12,60.91,32.0,48.67,,252.45,22.556973,88.4940996,"2024-04-18 12:16:28.978458"
663,3.27,5.36,8.21,6.46,57.7,56.6,84.96,61.43,32.0,49.65,,251.88,22.556973,88.4940996,"2024-04-18 12:16:34.278535"
664,3.93,4.15,9.45,6.03,56.15,51.56,82.15,61.97,32.0,48.79,,251.89,22.556973,88.4940996,"2024-04-22 07:06:53.865110"
665,5.2,4.19,8.3,5.89,60.94,51.6,85.43,59.76,32.0,46.59,,252.55,22.556973,88.4940996,"2024-04-22 07:06:58.901844"
666,3.87,4.9,8.4,6.29,63.82,56.11,87.29,59.69,32.0,49.79,,252.22,22.556973,88.4940996,"2024-04-22 07:07:03.967809"
667,5.4,5.1,9.09,5.52,62.77,50.44,87.95,59.69,32.0,49.44,,251.58,22.556973,88.4940996,"2024-04-22 07:07:09.006192"
668,5.26,4.69,8.59,6.31,57.21,52.39,85.81,59.11,32.0,46.78,,253.16,22.556973,88.4940996,"2024-04-22 07:07:14.043316"
669,3.38,4.9,8.9,6.11,59.67,57.37,86.14,59.01,32.0,46.24,,251.61,22.556973,88.4940996,"2024-04-22 07:07:19.072815"
670,4.77,4.2,8.24,6.2,65.73,55.01,84.36,58.54,32.0,46.33,,252.45,22.556973,88.4940996,"2024-04-22 07:07:24.164412"
671,4.34,4.3,9.61,6.15,55.51,50.19,87.34,62.29,32.0,48.95,,253.1,22.556973,88.4940996,"2024-04-22 07:07:29.206888"
672,3.69,4.41,9.47,6.3,57.66,56.75,83.47,59.9,32.0,47.17,,251.75,22.556973,88.4940996,"2024-04-22 07:07:34.283999"
673,3.78,5.29,9.62,6.37,65.03,50.56,84.34,60.93,32.0,47.38,,252.66,22.556973,88.4940996,"2024-04-22 07:07:39.326608"
674,3.55,5.11,8.74,5.93,62.08,50.13,84.34,61.78,32.0,48.21,,252.56,22.556973,88.4940996,"2024-04-22 07:07:44.356630"
675,3.42,4.2,9.09,5.75,58.26,53.62,81.65,61.23,32.0,49.92,,251.64,22.556973,88.4940996,"2024-04-22 07:07:49.389504"
676,5.37,4.69,8.98,6.25,56.42,56.2,87.58,62.27,32.0,49.14,,251.55,22.556973,88.4940996,"2024-04-22 07:07:54.428682"
677,4.08,5.32,8.58,6.46,65.74,57.85,83.14,60.17,32.0,48.12,,253.46,22.556973,88.4940996,"2024-04-22 07:07:59.463063"
678,3.78,4.06,8.69,6.14,65.38,52.2,82.58,61.23,32.0,47.47,,252.61,22.556973,88.4940996,"2024-04-22 07:08:04.496257"
679,4.26,4.82,9.53,5.81,54.28,57.37,80.1,60.83,32.0,48.6,,253.44,22.556973,88.4940996,"2024-04-22 07:08:09.546093"
680,5.49,5.24,9.76,5.61,64.39,57.33,85.61,58.93,32.0,48.92,,252.1,22.556973,88.4940996,"2024-04-22 07:08:14.667737"
681,4.69,5.14,8.95,5.81,59.91,56.99,80.22,58.21,32.0,48.08,,251.79,22.556973,88.4940996,"2024-04-22 07:08:19.711462"
682,4.16,5.14,8.82,5.9,64.43,53.16,87.22,58.26,32.0,46.88,,253.35,22.556973,88.4940996,"2024-04-22 07:08:24.779235"
683,3.21,4.84,8.23,5.97,59.78,56.46,82.38,59.96,32.0,47.58,,253.15,22.556973,88.4940996,"2024-04-22 07:08:29.812646"
684,4.16,5.4,8.3,5.99,65.14,56.6,80.4,59.49,32.0,46.48,,252.64,22.556973,88.4940996,"2024-04-22 07:08:34.844805"
685,5.46,4.15,8.55,5.99,59.76,56.58,86.72,61.63,32.0,48.76,,252.93,22.556973,88.4940996,"2024-04-22 07:08:39.878902"
686,4.01,4.39,8.9,6.01,65.05,54.21,84.42,61.17,32.0,46.44,,253.15,22.556973,88.4940996,"2024-04-22 07:08:44.909212"
687,4.94,4.91,9.13,6.17,61.79,55.09,87.52,61.02,32.0,47.56,,253.13,22.556973,88.4940996,"2024-04-22 07:08:49.954258"
688,5.13,4.93,8.6,6.45,63.54,56.19,81.3,58.65,32.0,47.9,,251.57,22.556973,88.4940996,"2024-04-22 07:08:54.992730"
689,3.69,5.49,8.82,6.38,60.53,56.65,86.04,60.68,32.0,49.45,,252.66,22.556973,88.4940996,"2024-04-22 07:09:00.040471"
690,5.03,5.38,9.04,6.17,61.17,55.0,86.77,58.27,32.0,47.08,,252.51,22.556973,88.4940996,"2024-04-22 07:09:05.079664"
691,4.79,4.83,8.87,5.92,56.95,52.12,85.63,60.34,32.0,48.37,,251.51,22.556973,88.4940996,"2024-04-22 07:09:10.109995"
692,4.83,4.21,9.44,5.56,57.62,53.68,84.59,60.49,32.0,49.96,,251.9,22.556973,88.4940996,"2024-04-22 07:09:15.140775"
693,3.28,5.0,9.35,6.1,55.18,54.84,87.52,58.9,32.0,49.08,,253.49,22.556973,88.4940996,"2024-04-22 07:09:20.175604"
694,5.1,4.18,9.8,6.27,54.75,51.33,86.21,60.13,32.0,48.11,,252.69,22.556973,88.4940996,"2024-04-22 07:09:25.211683"
695,4.33,4.34,8.34,5.81,64.85,56.8,86.84,62.02,32.0,47.92,,253.46,22.556973,88.4940996,"2024-04-22 07:09:30.253208"
696,3.7,4.41,8.37,6.31,58.59,52.15,86.38,61.8,32.0,46.68,,252.07,22.556973,88.4940996,"2024-04-22 07:09:35.281671"
697,3.9,4.88,9.11,6.5,55.44,51.42,84.25,60.97,32.0,47.97,,252.51,22.556973,88.4940996,"2024-04-22 07:09:40.312697"
698,4.02,5.12,9.57,5.96,54.05,50.82,84.95,60.49,32.0,49.53,,253.3,22.556973,88.4940996,"2024-04-22 07:09:45.374796"
699,4.92,4.79,8.93,6.09,58.82,50.51,84.26,58.55,32.0,46.32,,251.99,22.556973,88.4940996,"2024-04-22 07:09:50.414544"
700,3.29,4.05,9.19,5.61,62.04,53.07,81.77,58.39,32.0,47.47,,251.54,22.556973,88.4940996,"2024-04-22 07:09:55.449294"
701,4.78,4.1,9.54,5.8,63.4,55.34,87.53,61.21,32.0,46.74,,253.16,22.556973,88.4940996,"2024-04-22 07:10:00.482936"
702,3.24,4.73,8.86,6.59,55.64,53.64,87.2,61.68,32.0,46.96,,253.05,22.556973,88.4940996,"2024-04-22 07:10:05.520101"
703,4.24,4.98,8.8,6.57,61.59,52.08,83.38,60.2,32.0,49.63,,252.69,22.556973,88.4940996,"2024-04-22 07:10:10.557687"
704,3.67,5.0,9.52,6.38,65.0,50.96,81.28,59.73,32.0,48.27,,253.34,22.556973,88.4940996,"2024-04-22 07:10:15.604386"
705,4.54,5.16,8.78,5.97,58.16,55.23,85.05,60.87,32.0,47.5,,251.96,22.556973,88.4940996,"2024-04-22 07:10:20.636635"
706,3.39,4.38,8.47,6.41,62.75,51.16,84.81,60.72,32.0,46.59,,252.17,22.556973,88.4940996,"2024-04-22 07:10:25.667264"
707,3.75,4.85,9.24,5.73,57.78,51.11,84.55,61.6,32.0,46.89,,252.23,22.556973,88.4940996,"2024-04-22 07:10:30.702811"
708,4.08,4.55,9.24,5.51,61.09,50.51,80.54,61.99,32.0,49.89,,251.6,22.556973,88.4940996,"2024-04-22 07:10:35.734457"
709,3.33,5.46,8.86,6.19,54.85,54.57,81.96,60.92,32.0,48.83,,252.08,22.556973,88.4940996,"2024-04-22 07:10:40.769261"
710,5.13,4.49,8.65,6.48,64.29,53.73,83.7,59.99,32.0,49.25,,252.17,22.556973,88.4940996,"2024-04-22 07:10:45.805116"
711,3.79,4.96,8.29,6.23,64.43,50.79,87.27,61.5,32.0,48.0,,251.97,22.556973,88.4940996,"2024-04-22 07:10:50.837705"
712,5.23,5.03,8.2,6.04,57.15,55.07,84.44,60.42,32.0,47.39,,253.1,22.556973,88.4940996,"2024-04-22 07:10:55.874264"
713,5.16,4.33,8.55,6.29,62.28,54.14,81.94,61.62,32.0,48.39,,252.52,22.556973,88.4940996,"2024-04-22 07:11:00.906908"
714,4.4,5.49,8.26,6.11,65.22,55.09,84.92,61.94,32.0,47.23,,252.5,22.556973,88.4940996,"2024-04-22 07:11:05.942664"
715,4.54,4.38,9.53,6.19,58.79,50.48,81.59,60.35,32.0,49.78,,252.09,22.556973,88.4940996,"2024-04-22 07:11:10.978545"
716,4.02,4.67,8.22,6.04,58.29,55.98,84.35,60.25,32.0,46.97,,252.43,22.556973,88.4940996,"2024-04-22 07:11:16.039359"
717,5.1,4.45,9.34,6.04,58.56,52.2,83.43,59.33,32.0,49.08,,253.41,22.556973,88.4940996,"2024-04-22 07:11:21.183895"
718,5.47,4.45,9.16,6.26,55.3,55.0,84.97,60.8,32.0,47.88,,252.76,22.556973,88.4940996,"2024-04-22 07:11:26.217733"
719,4.46,4.95,8.44,5.65,54.5,55.62,82.15,60.25,32.0,49.5,,251.66,22.556973,88.4940996,"2024-04-22 07:11:31.253317"
720,4.9,4.1,9.39,6.28,58.2,56.96,83.59,59.1,32.0,49.67,,253.11,22.556973,88.4940996,"2024-04-22 07:11:36.290184"
721,3.38,4.74,9.14,6.38,65.04,50.57,81.43,59.05,32.0,48.03,,251.87,22.556973,88.4940996,"2024-04-22 07:11:41.323234"
722,5.4,5.22,9.45,6.27,55.68,50.85,87.96,61.26,32.0,48.33,,252.35,22.556973,88.4940996,"2024-04-22 07:11:46.353701"
723,4.71,4.34,8.87,5.71,59.43,57.84,85.9,58.88,32.0,49.69,,251.98,22.556973,88.4940996,"2024-04-22 07:11:46.938153"
724,3.52,4.81,8.72,5.57,63.53,50.26,84.2,60.01,32.0,46.71,,252.2,22.556973,88.4940996,"2024-04-22 07:11:51.388190"
725,5.12,4.46,9.13,6.11,59.89,57.45,82.44,60.94,32.0,47.47,,252.13,22.556973,88.4940996,"2024-04-22 07:11:51.983764"
726,3.28,5.15,8.87,5.76,59.75,50.44,87.63,59.04,32.0,46.21,,252.38,22.556973,88.4940996,"2024-04-22 07:11:56.429585"
727,4.84,4.4,9.12,5.98,60.96,56.07,85.74,60.45,32.0,47.01,,252.1,22.556973,88.4940996,"2024-04-22 07:11:57.022629"
728,4.94,4.7,9.61,6.21,56.48,50.97,81.48,61.52,32.0,47.08,,253.46,22.556973,88.4940996,"2024-04-22 07:12:01.460235"
729,4.76,4.9,8.66,6.18,59.78,54.78,85.88,61.15,32.0,46.97,,251.98,22.556973,88.4940996,"2024-04-22 07:12:02.061872"
730,3.98,4.91,8.41,5.75,59.81,51.25,82.19,61.27,32.0,46.73,,253.32,22.556973,88.4940996,"2024-04-22 07:12:06.498677"
731,3.4,5.28,9.6,5.56,58.56,51.91,80.79,58.64,32.0,46.81,,253.49,22.556973,88.4940996,"2024-04-22 07:12:11.525460"
732,3.78,4.88,8.58,6.4,57.45,50.22,83.74,62.23,32.0,49.54,,252.59,22.556973,88.4940996,"2024-04-22 07:12:16.565037"
733,5.49,5.17,8.82,5.7,60.42,53.18,87.93,62.21,32.0,46.51,,253.34,22.556973,88.4940996,"2024-04-22 07:12:21.720342"
734,4.7,5.06,8.25,5.86,58.02,52.96,80.83,61.23,32.0,49.06,,253.21,22.556973,88.4940996,"2024-04-22 07:12:26.783955"
735,3.91,5.3,9.74,5.95,56.01,54.43,86.51,58.86,32.0,47.46,,253.3,22.556973,88.4940996,"2024-04-22 07:12:31.815919"
736,3.26,4.48,8.47,6.07,65.92,56.34,84.42,60.23,32.0,46.62,,253.09,22.556973,88.4940996,"2024-04-22 07:12:36.849553"
737,4.05,4.34,8.77,6.34,54.91,51.86,87.54,61.74,32.0,47.76,,252.51,22.556973,88.4940996,"2024-04-22 07:12:41.913897"
738,4.55,5.49,8.34,6.32,59.53,57.36,85.3,59.47,32.0,49.15,,252.21,22.556973,88.4940996,"2024-04-22 07:12:46.946651"
739,3.21,4.33,9.56,5.51,65.07,56.08,87.47,58.35,32.0,47.67,,253.08,22.556973,88.4940996,"2024-04-22 07:12:51.980269"
740,5.26,5.26,9.16,5.98,58.44,54.89,84.65,60.06,32.0,49.95,,251.55,22.556973,88.4940996,"2024-04-22 07:12:57.023361"
741,4.16,4.56,8.88,5.68,58.41,50.73,85.88,58.52,32.0,47.99,,251.81,22.556973,88.4940996,"2024-04-22 07:13:02.062516"
742,3.85,4.4,8.73,6.53,60.33,50.08,85.55,61.22,32.0,47.54,,251.79,22.556973,88.4940996,"2024-04-22 07:13:07.108768"
743,5.24,4.93,9.7,5.51,57.22,55.9,81.35,60.16,32.0,47.64,,253.13,22.556973,88.4940996,"2024-04-22 07:13:12.143819"
744,5.23,4.68,8.82,6.05,65.49,55.23,83.83,58.96,32.0,48.48,,253.15,22.556973,88.4940996,"2024-04-22 07:16:54.435139"
745,4.91,4.61,9.41,5.51,54.63,53.48,86.45,61.84,32.0,47.42,,252.78,22.556973,88.4940996,"2024-04-22 07:16:59.471353"
746,4.17,4.71,9.05,5.5,56.07,52.13,87.85,58.34,32.0,48.06,,252.17,22.556973,88.4940996,"2024-04-22 07:17:04.503358"
747,4.59,4.59,9.13,6.14,62.19,51.8,81.21,61.09,32.0,48.71,,252.23,22.556973,88.4940996,"2024-04-22 07:17:09.536027"
748,5.17,4.24,9.75,6.24,62.05,54.49,87.01,58.26,32.0,47.01,,253.25,22.556973,88.4940996,"2024-04-22 07:18:44.999081"
749,3.45,5.48,9.18,6.42,54.69,56.03,86.34,61.36,32.0,46.8,,253.12,22.556973,88.4940996,"2024-04-22 07:18:50.081391"
750,5.29,4.88,8.61,6.25,64.28,57.51,82.31,58.58,32.0,48.21,,252.39,22.556973,88.4940996,"2024-04-22 07:18:55.153648"
751,4.38,4.42,9.56,5.85,58.81,52.35,82.22,59.8,32.0,46.22,,253.14,22.556973,88.4940996,"2024-04-22 07:19:00.189901"
752,4.98,5.36,9.76,6.04,56.89,51.11,87.33,60.26,32.0,46.33,,253.38,22.556973,88.4940996,"2024-04-22 07:19:05.217530"
753,4.35,4.27,9.12,6.45,55.94,51.59,87.42,62.27,32.0,48.03,,252.31,22.556973,88.4940996,"2024-04-22 07:19:10.248863"
754,4.31,4.67,8.62,6.35,58.63,52.89,80.65,59.91,32.0,49.56,,251.81,22.556973,88.4940996,"2024-04-22 07:19:15.279641"
755,3.81,5.37,8.22,5.51,59.92,57.2,83.37,58.45,32.0,49.88,,253.35,22.556973,88.4940996,"2024-04-22 07:19:20.310433"
756,3.97,4.49,8.51,5.76,55.37,50.02,80.39,59.56,32.0,47.21,,252.47,22.556973,88.4940996,"2024-04-22 07:19:25.342790"
757,3.35,4.47,8.5,5.63,65.1,55.6,86.11,58.66,32.0,47.72,,253.17,22.556973,88.4940996,"2024-04-22 07:19:30.373405"
758,4.19,4.71,8.72,6.21,59.75,51.69,82.75,58.96,32.0,49.2,,253.16,22.556973,88.4940996,"2024-04-22 07:19:35.401861"
759,4.53,4.45,9.2,6.6,60.84,50.44,81.3,60.84,32.0,46.7,,252.67,22.556973,88.4940996,"2024-04-22 07:19:40.451092"
760,5.17,4.84,9.36,5.52,58.01,56.14,86.26,60.44,32.0,47.82,,253.45,22.556973,88.4940996,"2024-04-22 07:19:45.485530"
761,4.64,5.09,8.9,5.83,55.88,54.49,81.72,60.33,32.0,49.61,,252.06,22.556973,88.4940996,"2024-04-22 07:19:50.521619"
762,4.23,5.01,8.42,6.23,58.94,57.15,83.18,61.17,32.0,46.73,,252.98,22.556973,88.4940996,"2024-04-22 07:19:55.556127"
763,4.3,4.28,9.37,5.84,60.11,55.48,87.31,59.36,32.0,47.08,,253.06,22.556973,88.4940996,"2024-04-22 07:20:00.590081"
